entry,名称,分组,定位,class,subclass,InventoryType,槽位,装等,白字属性,绿字归一值,绿字最终值,绿字最终随机系数,属性条数,模板原始属性总和,260归一属性总和,随机前后总属性比,插槽数量,插槽1颜色,插槽2颜色,插槽Bonus,伤害,攻速毫秒,DPS,护甲,格挡值,基准entry,基准名称,基准装等,基准class,基准subclass,基准InventoryType,预算回退方式,等价词条映射,外观entry,外观名称,displayid,外观品质,外观物品装等,外观需求等级,插槽3颜色
101679,破军者之破甲锤,武器,力量输出,2,5,17,双手武器,260,力量+161；耐力+177,暴击等级+96；护甲穿透等级+96,暴击等级+88；护甲穿透等级+103,暴击等级×0.9167；护甲穿透等级×1.0729,4,520,530,0.9981,1,蓝色,,0,823.35-1235.53,3600,285.96,,,51796,米奈希尔战槌,258,2,5,17,无,,33663,复仇角斗士的碾骨锤,47742,4,146,70,
101680,青铜之破甲锤,武器,力量输出,2,5,17,双手武器,260,力量+161；耐力+177,暴击等级+98；精准等级+94,暴击等级+94；精准等级+96,暴击等级×0.9592；精准等级×1.0213,4,520,530,0.9962,1,红色,,0,823.35-1235.53,3600,285.96,,,47520,咒怨,258,2,5,17,无,,32332,诅咒火炬,45350,4,141,70,
101681,命轮破天长矛,武器,力量输出,2,6,17,双手武器,260,力量+162；耐力+178,暴击等级+76；命中等级+111,暴击等级+82；命中等级+111,暴击等级×1.0789；命中等级×1.0000,4,549,527,1.0114,2,红色,黄色,0,777.15-1167.19,3400,285.93,,,51936,堡垒卫士的巨剑,264,2,8,17,同手位力量双手预算,,34183,魔脊之枪,47996,4,154,70,
101682,破云战戟,武器,力量输出,2,6,17,双手武器,260,力量+180；耐力+178,暴击等级+108；急速等级+98,暴击等级+98；急速等级+99,暴击等级×0.9074；急速等级×1.0102,4,518,564,0.9840,1,黄色,,0,823.11-1236.28,3600,286.03,,,50048,奎尔德拉，信仰之力,251,2,8,17,同手位力量双手预算,,35064,野蛮角斗士的痛苦之锯,49142,4,154,70,
101683,冻结长枪,武器,力量输出,2,6,17,双手武器,260,力量+178；耐力+178,暴击等级+88；护甲穿透等级+89,暴击等级+92；护甲穿透等级+86,暴击等级×1.0455；护甲穿透等级×0.9663,4,554,533,1.0019,0,,,0,846.04-1270.03,3700,285.96,,,49888,影锋,264,2,1,17,同手位力量双手预算,,33727,复仇角斗士的痛苦之锯,40368,4,146,70,
101684,穿云战戟,武器,敏捷输出,2,6,17,双手武器,260,敏捷+153；耐力+156,攻击强度+179；暴击等级+104；急速等级+89,攻击强度+169；暴击等级+104；急速等级+81,攻击强度×0.9441；暴击等级×1.0000；急速等级×0.9101,5,708,681,0.9736,2,红色,黄色,0,777.15-1167.19,3400,285.93,,,50178,血瀑,264,2,6,17,无,,32248,荒芜之戟,45318,4,141,70,
101685,轮回长矛,武器,敏捷输出,2,6,17,双手武器,260,敏捷+141；耐力+156,攻击强度+190；暴击等级+104；护甲穿透等级+96,攻击强度+178；暴击等级+110；护甲穿透等级+101,攻击强度×0.9368；暴击等级×1.0577；护甲穿透等级×1.0521,5,674,687,0.9985,1,黄色,,0,800.00-1201.01,3500,285.86,,,47491,恶徒长戟,258,2,6,17,无,,32025,残酷角斗士的痛苦之锯,41562,4,136,70,
101686,刀锋山长矛,武器,敏捷输出,2,6,17,双手武器,260,耐力+120；敏捷+164,攻击强度+220；暴击等级+87；命中等级+111,攻击强度+204；暴击等级+86；命中等级+102,攻击强度×0.9273；暴击等级×0.9885；命中等级×0.9189,5,537,702,0.9630,1,蓝色,,0,780.91-1172.59,3400,287.28,,,50296,逆戟鲸猎叉,232,2,6,17,无,,28774,深渊巨刃,40366,4,125,70,
101687,圣殿骑士之利剑,武器,力量输出,2,7,21,主手武器,260,力量+49；耐力+101,暴击等级+45；精准等级+43；命中等级+38,暴击等级+43；精准等级+43；命中等级+36,暴击等级×0.9556；精准等级×1.0000；命中等级×0.9474,5,212,276,0.9855,1,红色,,0,246.05-457.66,1600,219.91,,,45110,泰坦禁卫,232,2,7,13,同子类坦克评级等价替换,防御等级→暴击等级；招架等级→精准等级,30311,迁跃切割者,41867,5,175,70,
101688,唤星者之军刀,武器,力量输出,2,7,21,主手武器,260,力量+67；耐力+89,暴击等级+27；命中等级+36；护甲穿透等级+36,暴击等级+26；命中等级+37；护甲穿透等级+37,暴击等级×0.9630；命中等级×1.0278；护甲穿透等级×1.0278,5,250,255,1.0039,1,黄色,,0,245.61-457.73,1600,219.79,,,47513,奥格瑞姆斜锋剑,258,2,7,13,同子类坦克评级等价替换,防御等级→暴击等级；躲闪等级→命中等级；招架等级→护甲穿透等级,32837,埃辛诺斯战刃,45479,5,156,70,
101689,破阵利剑,武器,力量输出,2,7,21,主手武器,260,力量+67；耐力+89,精准等级+27；急速等级+36；暴击等级+36,精准等级+25；急速等级+38；暴击等级+33,精准等级×0.9259；急速等级×1.0556；暴击等级×0.9167,5,250,255,0.9882,1,蓝色,,0,245.61-457.73,1600,219.79,,,47506,银翼护卫者,258,2,7,13,同子类坦克评级等价替换,防御等级→精准等级；躲闪等级→急速等级；招架等级→暴击等级,32838,埃辛诺斯战刃,45481,5,156,70,
101690,冬泉谷之长剑,武器,坦克,2,7,21,主手武器,260,力量+67；耐力+89,防御等级+27；躲闪等级+36；招架等级+36,防御等级+25；躲闪等级+36；招架等级+38,防御等级×0.9259；躲闪等级×1.0000；招架等级×1.0556,5,250,255,1.0000,1,蓝色,,0,245.61-457.73,1600,219.79,,,47513,奥格瑞姆斜锋剑,258,2,7,13,无,,22736,安杜尼苏斯，灵魂的收割者,35152,5,100,60,
101691,铁壁利剑,武器,坦克,2,7,21,主手武器,260,力量+67；耐力+89,防御等级+27；躲闪等级+36；招架等级+36,防御等级+27；躲闪等级+38；招架等级+38,防御等级×1.0000；躲闪等级×1.0556；招架等级×1.0556,5,250,255,1.0157,1,红色,,0,245.61-457.73,1600,219.79,,,47506,银翼护卫者,258,2,7,13,无,,19019,雷霆之怒，逐风者的祝福之剑,30606,5,80,60,
101692,亘古之佩剑,武器,坦克,2,7,21,主手武器,260,力量+40；耐力+89,防御等级+44；招架等级+44；精准等级+40,防御等级+42；招架等级+46；精准等级+41,防御等级×0.9545；招架等级×1.0455；精准等级×1.0250,5,267,257,1.0039,1,黄色,,0,466.00-723.27,2700,220.24,,,51869,整容刀,264,2,7,13,无,,61040,主-阿兹加洛战刃·绿,420106,5,70,70,
101693,星陨佩剑,武器,法系输出,2,7,21,主手武器,260,耐力+59；智力+67,法术强度+713；急速等级+40；暴击等级+59,法术强度+679；急速等级+37；暴击等级+62,法术强度×0.9523；急速等级×0.9250；暴击等级×1.0508,5,922,938,0.9638,1,黄色,,0,109.83-347.79,1800,127.12,,,47518,尘缘,258,2,7,21,无,,61041,副-阿兹加洛战刃·绿,421039,5,70,70,
101694,星陨短剑,武器,法系输出,2,7,21,主手武器,260,智力+73；耐力+51,暴击等级+59；法术强度+707；命中等级+51,暴击等级+57；法术强度+741；命中等级+55,暴击等级×0.9661；法术强度×1.0481；命中等级×1.0784,5,823,941,1.0383,2,蓝色,红色,0,148.56-470.64,2400,129.00,,,49499,流光碧空之歌,245,2,7,21,无,,61042,主-阿兹加洛战刃·红,420108,5,70,70,
101695,破天长剑,武器,法系输出,2,7,21,主手武器,260,耐力+65；智力+57,法术强度+716；急速等级+54；命中等级+50,法术强度+646；急速等级+58；命中等级+54,法术强度×0.9022；急速等级×1.0741；命中等级×1.0800,5,975,942,0.9342,2,红色,黄色,0,109.27-347.16,1800,126.79,,,51932,霜刺,264,2,7,21,无,,61043,副-阿兹加洛战刃·红,421042,5,70,70,
101696,破晓者短剑,武器,敏捷输出,2,7,21,主手武器,260,敏捷+58；耐力+51,攻击强度+103；急速等级+42；暴击等级+38,攻击强度+98；急速等级+45；暴击等级+36,攻击强度×0.9515；急速等级×1.0714；暴击等级×0.9474,5,303,292,0.9863,1,红色,,0,399.98-743.66,2600,219.93,,,51858,断魂,264,2,7,13,无,,34164,龙鳞,48078,4,154,70,
101697,冰封短剑,武器,敏捷输出,2,7,21,主手武器,260,敏捷+70；耐力+59,攻击强度+93；暴击等级+46；护甲穿透等级+42,攻击强度+91；暴击等级+42；护甲穿透等级+38,攻击强度×0.9785；暴击等级×0.9130；护甲穿透等级×0.9048,5,285,310,0.9677,0,,,0,414.72-771.73,2700,219.71,,,50046,奎尔德拉，阴影之诈,251,2,7,13,无,,34214,村正,48079,4,154,70,
101698,暗影·利剑,武器,敏捷输出,2,7,21,主手武器,260,敏捷+76；耐力+66,命中等级+48；暴击等级+26；攻击强度+87,命中等级+48；暴击等级+24；攻击强度+91,命中等级×1.0000；暴击等级×0.9231；攻击强度×1.0460,5,231,303,1.0066,2,蓝色,红色,0,230.06-429.36,1500,219.81,,,46036,虚空弯刀,232,2,7,13,无,,35072,野蛮角斗士的迅捷之刃,49143,4,154,70,
101699,翡翠·阔剑,武器,力量输出,2,8,17,双手武器,260,力量+171；耐力+178,暴击等级+83；命中等级+113,暴击等级+88；命中等级+109,暴击等级×1.0602；命中等级×0.9646,4,499,545,1.0018,0,,,0,778.16-1167.77,3400,286.17,,,50761,堡垒卫士的巨剑,251,2,8,17,无,,13262,灰烬使者,23875,5,76,60,
101700,潮汐战刃,武器,力量输出,2,8,17,双手武器,260,力量+180；耐力+178,暴击等级+108；急速等级+98,暴击等级+98；急速等级+98,暴击等级×0.9074；急速等级×1.0000,4,518,564,0.9823,1,黄色,,0,823.11-1236.28,3600,286.03,,,50048,奎尔德拉，信仰之力,251,2,8,17,无,,50442,Ashbringer (Extra Effects),64030,5,76,60,
101701,月刃驭雷阔剑,武器,力量输出,2,8,17,双手武器,260,力量+150；耐力+185,护甲穿透等级+83；暴击等级+106,护甲穿透等级+89；暴击等级+113,护甲穿透等级×1.0723；暴击等级×1.0660,4,455,524,1.0248,2,蓝色,红色,0,824.33-1236.49,3600,286.23,,,45868,艾塞尔之刃,245,2,8,17,无,,61030,天启·蓝,421007,5,32,27,
101702,战吼大剑,武器,力量输出,2,8,17,双手武器,260,力量+162；耐力+178,暴击等级+103；精准等级+90,暴击等级+108；精准等级+92,暴击等级×1.0485；精准等级×1.0222,4,592,533,1.0131,2,红色,黄色,0,823.62-1236.81,3600,286.17,,,50070,格罗萨格，白银之手骑士团圣剑,271,2,8,17,无,,61031,天启·红,421009,5,32,27,
101703,苍穹王座之权杖,武器,法系输出,2,10,17,双手武器,260,耐力+118；智力+140,法术强度+713；暴击等级+148；急速等级+110,法术强度+782；暴击等级+137；急速等级+105,法术强度×1.0968；暴击等级×0.9257；急速等级×0.9545,5,1207,1229,1.0431,1,黄色,,0,352.82-651.75,2600,193.19,,,51799,海里昂，遗忘之爱,258,2,10,17,无,,30313,瓦解法杖,41895,5,175,70,
101704,天启·法杖,武器,法系输出,2,10,17,双手武器,260,耐力+118；智力+133,法术强度+716；暴击等级+107；命中等级+144,法术强度+648；暴击等级+116；命中等级+137,法术强度×0.9050；暴击等级×1.0841；命中等级×0.9514,5,1263,1218,0.9458,2,蓝色,红色,0,374.34-671.30,2600,201.08,,,51828,席瓦娜的苍穹法杖,264,2,10,17,无,,22589,埃提耶什，守护者的传说之杖,35632,5,90,60,
101705,暮光审判官之权杖,武器,法系输出,2,10,17,双手武器,260,耐力+101；智力+107；精神+144,法术强度+716；急速等级+145,法术强度+766；急速等级+149,法术强度×1.0698；急速等级×1.0276,5,1257,1213,1.0445,0,,,0,419.80-773.83,3100,192.52,,,51898,玛格汉大酋长的法杖,264,2,10,17,无,,22630,埃提耶什，守护者的传说之杖,35631,5,90,60,
101706,冲击秘杖,武器,法系输出,2,10,17,双手武器,260,耐力+118；智力+133,法术强度+716；命中等级+107；急速等级+145,法术强度+706；命中等级+101；急速等级+156,法术强度×0.9860；命中等级×0.9439；急速等级×1.0759,5,1263,1219,0.9959,1,黄色,,0,284.38-524.27,2100,192.54,,,51887,尸煞,264,2,10,17,无,,22631,埃提耶什，守护者的传说之杖,35634,5,90,60,
101707,失落·权杖,武器,治疗,2,10,17,双手武器,260,耐力+156；智力+156；精神+88,法术强度+713；暴击等级+140,法术强度+777；暴击等级+151,法术强度×1.0898；暴击等级×1.0786,5,1230,1253,1.0599,0,,,0,285.71-526.69,2100,193.43,,,47525,隐忍,258,2,10,17,无,,22632,埃提耶什，守护者的传说之杖,35633,5,90,60,
101708,冲击手杖,武器,治疗,2,10,17,双手武器,260,耐力+150；智力+150；精神+116,法术强度+716；急速等级+117,法术强度+776；急速等级+128,法术强度×1.0838；急速等级×1.0940,5,1295,1249,1.0568,0,,,0,325.01-564.90,2100,211.88,,,50181,圣光将熄,264,2,10,17,无,,61036,安东尼达斯法杖·紫,420603,5,70,70,
101709,圣光权杖,武器,治疗,2,10,17,双手武器,260,耐力+156；智力+156；精神+88,法术强度+713；暴击等级+140,法术强度+720；暴击等级+136,法术强度×1.0098；暴击等级×0.9714,5,1230,1253,1.0024,1,红色,,0,285.71-526.69,2100,193.43,,,47524,沐恩,258,2,10,17,无,,61037,安东尼达斯法杖·红,420604,5,70,70,
101710,奥格瑞玛之秘杖,武器,治疗,2,10,17,双手武器,260,耐力+106；智力+111；精神+149,法术强度+710；急速等级+147,法术强度+645；急速等级+148,法术强度×0.9085；急速等级×1.0068,5,1127,1223,0.9477,1,蓝色,,0,423.54-781.33,3100,194.33,,,50805,玛格汉大酋长的法杖,251,2,10,17,无,,34337,辛多雷金杖,48030,4,164,70,
101711,银色北伐军之秘杖,武器,敏捷输出,2,10,17,双手武器,260,敏捷+138；耐力+133,攻击强度+210；暴击等级+104；急速等级+104,攻击强度+215；暴击等级+106；急速等级+95,攻击强度×1.0238；暴击等级×1.0192；急速等级×0.9135,5,716,689,0.9971,1,红色,,0,548.18-823.72,2400,285.81,,,50040,天涯,264,2,10,17,无,,34182,大魔导师的洪流法杖,49132,4,154,70,
101712,猎手权杖,武器,敏捷输出,2,10,17,双手武器,260,敏捷+141；耐力+141,攻击强度+219；暴击等级+100；护甲穿透等级+92,攻击强度+199；暴击等级+97；护甲穿透等级+98,攻击强度×0.9087；暴击等级×0.9700；护甲穿透等级×1.0652,5,679,693,0.9755,2,黄色,蓝色,0,548.22-823.35,2400,285.74,,,51797,诺达希尔的污染嫩枝,258,2,10,17,无,,34198,远古本能之柱,48290,4,154,70,
101713,影月谷权杖,武器,敏捷输出,2,10,17,双手武器,260,敏捷+138；耐力+141,攻击强度+223；暴击等级+104；命中等级+88,攻击强度+238；暴击等级+109；命中等级+95,攻击强度×1.0673；暴击等级×1.0481；命中等级×1.0795,5,721,694,1.0389,1,蓝色,,0,548.18-823.72,2400,285.81,,,51881,冰河之柱,264,2,10,17,无,,34987,野蛮角斗士的战斗法杖,47994,4,154,70,
101714,暮光审判官拳套,武器,敏捷输出,2,13,21,主手武器,260,敏捷+68；耐力+51,暴击等级+46；急速等级+43；攻击强度+101,暴击等级+49；急速等级+46；攻击强度+103,暴击等级×1.0652；急速等级×1.0698；攻击强度×1.0198,5,303,309,1.0259,2,红色,黄色,0,456.71-686.08,2600,219.77,,,51801,普尤斯，抗争之拳,258,2,13,21,无,,34331,欺诈者之手,48028,4,164,70,
101715,寒冰皇冠之利爪,武器,敏捷输出,2,13,21,主手武器,260,敏捷+71；耐力+51,护甲穿透等级+35；暴击等级+45；攻击强度+81,护甲穿透等级+36；暴击等级+44；攻击强度+85,护甲穿透等级×1.0286；暴击等级×0.9778；攻击强度×1.0494,5,245,283,1.0141,2,黄色,蓝色,0,457.02-686.09,2600,219.83,,,48712,碎脊之拳,245,2,13,21,无,,34203,玛诺洛斯之握,48002,4,154,70,
101716,生命之手甲,武器,敏捷输出,2,13,21,主手武器,260,敏捷+59；耐力+59,命中等级+45；暴击等级+39；攻击强度+100,命中等级+43；暴击等级+39；攻击强度+101,命中等级×0.9556；暴击等级×1.0000；攻击强度×1.0100,5,263,302,0.9967,1,蓝色,,0,473.78-711.79,2700,219.55,,,45449,切碎者,245,2,13,21,无,,34346,复仇,48038,4,154,70,
101717,费伍德之铁拳,武器,敏捷输出,2,13,22,副手武器,260,敏捷+57；耐力+50,暴击等级+46；急速等级+36；攻击强度+105,暴击等级+49；急速等级+37；攻击强度+111,暴击等级×1.0652；急速等级×1.0278；攻击强度×1.0571,5,325,294,1.0340,2,红色,黄色,0,458.14-687.67,2600,220.35,,,51941,普鸠斯，蔑视之拳,271,2,13,21,无,,35037,野蛮角斗士的左拳套,49139,4,154,70,
101718,唤星者手甲,武器,敏捷输出,2,13,22,副手武器,260,敏捷+71；耐力+51,护甲穿透等级+35；暴击等级+45；攻击强度+81,护甲穿透等级+35；暴击等级+46；攻击强度+79,护甲穿透等级×1.0000；暴击等级×1.0222；攻击强度×0.9753,5,245,283,0.9965,1,黄色,,0,457.02-686.09,2600,219.83,,,48703,毁容之拳,245,2,13,21,无,,35076,野蛮角斗士的右拳刃,49145,4,154,70,
101719,金曦·铁拳,武器,敏捷输出,2,13,22,副手武器,260,敏捷+59；耐力+59,命中等级+45；暴击等级+39；攻击强度+100,命中等级+48；暴击等级+36；攻击强度+93,命中等级×1.0667；暴击等级×0.9231；攻击强度×0.9300,5,263,302,0.9768,0,,,0,473.78-711.79,2700,219.55,,,45449,切碎者,245,2,13,21,无,,33705,复仇角斗士的左拳刃,46967,4,146,70,
101720,艾萨拉尖刺,武器,敏捷输出,2,15,21,主手武器,260,敏捷+65；耐力+51,攻击强度+88；暴击等级+38；急速等级+43,攻击强度+96；暴击等级+40；急速等级+45,攻击强度×1.0909；暴击等级×1.0526；急速等级×1.0465,5,296,285,1.0421,1,红色,,0,276.69-515.51,1800,220.06,,,51846,血啜,264,2,15,13,无,,30312,无尽之刃,41872,5,175,70,
101721,裁断匕首,武器,敏捷输出,2,15,21,主手武器,260,敏捷+60；耐力+67,攻击强度+85；暴击等级+51；护甲穿透等级+34,攻击强度+87；暴击等级+53；护甲穿透等级+37,攻击强度×1.0235；暴击等级×1.0392；护甲穿透等级×1.0882,5,291,297,1.0236,1,黄色,,0,245.61-369.43,1400,219.66,,,47416,冥河碎刃短刀,258,2,15,13,无,,17142,污染者碎片,29097,5,70,60,
101722,银辉尖刺,武器,敏捷输出,2,15,21,主手武器,260,敏捷+81；耐力+51,命中等级+41；攻击强度+92；暴击等级+49,命中等级+38；攻击强度+93；暴击等级+49,命中等级×0.9268；攻击强度×1.0109；暴击等级×1.0000,5,211,314,0.9936,1,蓝色,,0,318.31-478.14,1800,221.24,,,49682,黑骑士的挽歌之刃,219,2,15,13,无,,34329,天启,48026,4,164,70,
101723,静潮之利刃,武器,法系输出,2,15,21,主手武器,260,耐力+48；智力+66,法术强度+713；暴击等级+52；急速等级+66,法术强度+692；暴击等级+49；急速等级+65,法术强度×0.9705；暴击等级×0.9423；急速等级×0.9848,5,929,945,0.9735,0,,,0,109.83-347.79,1800,127.12,,,51803,泰尔萨斯，鲜血之王的匕首,258,2,15,21,无,,34336,日灸,48031,4,164,70,
101724,幻影轰雷匕首,武器,法系输出,2,15,21,主手武器,260,耐力+48；智力+59,法术强度+716；暴击等级+44；命中等级+66,法术强度+720；暴击等级+48；命中等级+71,法术强度×1.0056；暴击等级×1.0909；命中等级×1.0758,5,967,933,1.0139,1,蓝色,,0,109.27-347.16,1800,126.79,,,51815,阴冷凛惧岛刻刃,264,2,15,21,无,,34165,卡雷苟斯之牙,49970,4,154,70,
101725,斯坦索姆刺刀,武器,法系输出,2,15,21,主手武器,260,耐力+49；智力+66,法术强度+704；命中等级+52；急速等级+58,法术强度+660；命中等级+50；急速等级+58,法术强度×0.9375；命中等级×0.9615；急速等级×1.0000,5,913,929,0.9505,1,红色,,0,109.83-347.79,1800,127.12,,,47422,狂心倒钩,258,2,15,21,无,,34197,放血剃刀,49971,4,154,70,
