entry,名称,分组,定位,class,subclass,InventoryType,槽位,装等,白字属性,绿字归一值,绿字最终值,绿字最终随机系数,属性条数,模板原始属性总和,230归一属性总和,随机前后总属性比,插槽数量,插槽1颜色,插槽2颜色,插槽Bonus,伤害,攻速毫秒,DPS,护甲,格挡值,基准entry,基准名称,基准装等,基准class,基准subclass,基准InventoryType,预算回退方式,等价词条映射,外观entry,外观名称,displayid,外观品质,外观物品装等,外观需求等级
99940,守护者之军刀,武器,力量输出,2,7,21,主手武器,230,力量+36；耐力+77,暴击等级+34；精准等级+32；命中等级+28,暴击等级+32；精准等级+29；命中等级+26,暴击等级×0.9412；精准等级×0.9062；命中等级×0.9286,5,212,207,0.9662,0,,,0,197.06-366.53,1600,176.12,,,45110,泰坦禁卫,232,2,7,13,同子类坦克评级等价替换,防御等级→暴击等级；招架等级→精准等级,30311,迁跃切割者,41867,5,175,70
99941,龙焰利剑,武器,力量输出,2,7,21,主手武器,230,力量+51；耐力+76,暴击等级+27；护甲穿透等级+21；命中等级+31,暴击等级+26；护甲穿透等级+20；命中等级+30,暴击等级×0.9630；护甲穿透等级×0.9524；命中等级×0.9677,5,208,206,0.9854,0,,,0,209.87-390.18,1700,176.49,,,50268,霜牙之爪,232,2,7,13,同子类坦克评级等价替换,防御等级→暴击等级；招架等级→护甲穿透等级；躲闪等级→命中等级,32837,埃辛诺斯战刃,45479,5,156,70
99942,祖达克之佩剑,武器,力量输出,2,7,21,主手武器,230,力量+51；耐力+76,精准等级+27；急速等级+19,精准等级+29；急速等级+19,精准等级×1.0741；急速等级×1.0000,4,175,173,1.0116,1,蓝色,,0,184.25-343.87,1500,176.04,445,,47899,热情护卫者,232,2,7,13,同子类坦克评级等价替换,防御等级→精准等级；躲闪等级→急速等级,32838,埃辛诺斯战刃,45481,5,156,70
99943,风暴峭壁之佩剑,武器,坦克,2,7,21,主手武器,230,力量+51；耐力+76,防御等级+27；招架等级+21；躲闪等级+31,防御等级+26；招架等级+21；躲闪等级+32,防御等级×0.9630；招架等级×1.0000；躲闪等级×1.0323,5,208,206,1.0000,0,,,0,209.87-390.18,1700,176.49,,,50268,霜牙之爪,232,2,7,13,无,,22736,安杜尼苏斯，灵魂的收割者,35152,5,100,60
99944,涅槃之佩剑,武器,坦克,2,7,21,主手武器,230,力量+51；耐力+76,防御等级+27；躲闪等级+19,防御等级+27；躲闪等级+18,防御等级×1.0000；躲闪等级×0.9474,4,175,173,0.9942,2,红色,黄色,0,184.25-343.87,1500,176.04,445,,47810,十字军的荣耀,232,2,7,13,无,,19019,雷霆之怒，逐风者的祝福之剑,30606,5,80,60
99945,镇岳短剑,武器,坦克,2,7,21,主手武器,230,耐力+77；力量+35,躲闪等级+31；招架等级+26；精准等级+23,躲闪等级+30；招架等级+27；精准等级+24,躲闪等级×0.9677；招架等级×1.0385；精准等级×1.0435,5,173,192,1.0052,1,黄色,,0,185.50-344.97,1500,176.82,,,47500,和平守护之刃,219,2,7,13,无,,61040,主-阿兹加洛战刃·绿,420106,5,70,70
99946,星界佩剑,武器,法系输出,2,7,21,主手武器,230,耐力+77；智力+51,暴击等级+34；急速等级+34；法术强度+536,暴击等级+34；急速等级+34；法术强度+560,暴击等级×1.0000；急速等级×1.0000；法术强度×1.0448,5,664,732,1.0328,0,,,0,78.96-252.23,1600,103.50,,,49833,破碎的冰冠魔剑,219,2,7,21,无,,61041,副-阿兹加洛战刃·绿,421039,5,70,70
99947,月刃驭天军刀,武器,法系输出,2,7,21,主手武器,230,智力+54；耐力+38,暴击等级+44；法术强度+541；命中等级+38,暴击等级+47；法术强度+533；命中等级+38,暴击等级×1.0682；法术强度×0.9852；命中等级×1.0000,5,728,715,0.9930,2,蓝色,红色,0,117.02-370.73,2400,101.61,,,49298,闪耀的碧空之歌,232,2,7,21,无,,61042,主-阿兹加洛战刃·红,420108,5,70,70
99948,冰冠堡垒之长剑,武器,法系输出,2,7,21,主手武器,230,智力+51；耐力+38,急速等级+51；法术强度+541；命中等级+38,急速等级+47；法术强度+562；命中等级+39,急速等级×0.9216；法术强度×1.0388；命中等级×1.0263,5,732,719,1.0250,0,,,0,107.19-340.24,2200,101.69,,,50210,沸魂,232,2,7,21,无,,61043,副-阿兹加洛战刃·红,421042,5,70,70
99949,镇世佩剑,武器,敏捷输出,2,7,21,主手武器,230,敏捷+41；耐力+57,暴击等级+37；攻击强度+98；急速等级+22,暴击等级+40；攻击强度+93；急速等级+21,暴击等级×1.0811；攻击强度×0.9490；急速等级×0.9545,5,243,255,0.9882,0,,,0,321.69-597.71,2600,176.81,,,45298,锋鳞之爪,225,2,7,13,无,,34164,龙鳞,48078,4,154,70
99950,虚空·短剑,武器,敏捷输出,2,7,21,主手武器,230,敏捷+51；耐力+44,攻击强度+73；护甲穿透等级+37；暴击等级+28,攻击强度+74；护甲穿透等级+36；暴击等级+27,攻击强度×1.0137；护甲穿透等级×0.9730；暴击等级×0.9643,5,238,233,0.9957,1,黄色,,0,184.25-343.87,1500,176.04,,,47903,遗忘刻骨者,232,2,7,13,无,,34214,村正,48079,4,154,70
99951,晨辉冻结军刀,武器,敏捷输出,2,7,21,主手武器,230,敏捷+51；耐力+50,命中等级+35；暴击等级+20；攻击强度+71,命中等级+33；暴击等级+21；攻击强度+71,命中等级×0.9429；暴击等级×1.0500；攻击强度×1.0000,5,231,227,0.9956,2,蓝色,红色,0,184.25-343.87,1500,176.04,,,46036,虚空弯刀,232,2,7,13,无,,35072,野蛮角斗士的迅捷之刃,49143,4,154,70
99952,霸主之战刃,武器,力量输出,2,8,17,双手武器,230,力量+126；耐力+135,暴击等级+62；命中等级+83,暴击等级+57；命中等级+85,暴击等级×0.9194；命中等级×1.0241,4,499,406,0.9926,1,红色,,0,620.33-930.92,3400,228.12,,,50761,堡垒卫士的巨剑,251,2,8,17,无,,13262,灰烬使者,23875,5,76,60
99953,裂云大剑,武器,力量输出,2,8,17,双手武器,230,力量+132；耐力+135,暴击等级+81；急速等级+76,暴击等级+78；急速等级+82,暴击等级×0.9630；急速等级×1.0789,4,518,424,1.0071,0,,,0,656.17-985.53,3600,228.01,,,50048,奎尔德拉，信仰之力,251,2,8,17,无,,50442,Ashbringer (Extra Effects),64030,5,76,60
99954,潜行者之阔剑,武器,力量输出,2,8,17,双手武器,230,力量+111；耐力+140,护甲穿透等级+64；暴击等级+80,护甲穿透等级+68；暴击等级+84,护甲穿透等级×1.0625；暴击等级×1.0500,4,455,395,1.0203,2,蓝色,红色,0,657.14-985.71,3600,228.17,,,45868,艾塞尔之刃,245,2,8,17,无,,61030,天启·蓝,421007,5,32,27
99955,先驱者大剑,武器,力量输出,2,8,17,双手武器,230,力量+126；耐力+156,精准等级+90；暴击等级+60,精准等级+93；暴击等级+59,精准等级×1.0333；暴击等级×0.9833,4,441,432,1.0046,0,,,0,641.24-962.35,3500,229.08,,,49299,锋锐的黑曜石之刃,232,2,8,17,无,,61031,天启·红,421009,5,32,27
99956,冰封净世手杖,武器,法系输出,2,10,17,双手武器,230,耐力+90；智力+90,法术强度+541；暴击等级+78；急速等级+79,法术强度+492；暴击等级+71；急速等级+82,法术强度×0.9094；暴击等级×0.9103；急速等级×1.0380,5,894,878,0.9396,1,黄色,,0,337.34-631.41,3200,151.37,,,54806,艾胡恩的冰霜镰刀,232,2,10,17,无,,30313,瓦解法杖,41895,5,175,70
99957,血月回响权杖,武器,法系输出,2,10,17,双手武器,230,耐力+89；智力+103,法术强度+548；暴击等级+82；命中等级+110,法术强度+571；暴击等级+78；命中等级+109,法术强度×1.0420；暴击等级×0.9512；命中等级×0.9909,5,1131,932,1.0193,1,蓝色,,0,277.13-510.59,2600,151.48,,,51582,席瓦娜的苍穹法杖,251,2,10,17,无,,22589,埃提耶什，守护者的传说之杖,35632,5,90,60
99958,蓝龙法杖,武器,法系输出,2,10,17,双手武器,230,耐力+108；智力+119,法术强度+541；急速等级+85；命中等级+111,法术强度+545；急速等级+82；命中等级+109,法术强度×1.0074；急速等级×0.9647；命中等级×0.9820,5,980,964,0.9990,0,,,0,325.54-600.92,3000,154.41,,,50273,凋纹石像鬼骨杖,232,2,10,17,无,,22630,埃提耶什，守护者的传说之杖,35631,5,90,60
99959,紫电神杖,武器,法系输出,2,10,17,双手武器,230,耐力+103；智力+84；精神+103,命中等级+127；法术强度+538,命中等级+123；法术强度+555,命中等级×0.9685；法术强度×1.0316,5,912,955,1.0136,0,,,0,235.59-430.53,2100,158.60,,,45934,边际法杖,225,2,10,17,无,,22631,埃提耶什，守护者的传说之杖,35634,5,90,60
99960,虚空·法杖,武器,治疗,2,10,17,双手武器,230,耐力+118；智力+116；精神+118,法术强度+543；暴击等级+80,法术强度+561；暴击等级+78,法术强度×1.0331；暴击等级×0.9750,5,1049,975,1.0164,2,蓝色,黄色,0,232.04-423.85,2100,156.16,,,45234,专注,238,2,10,17,无,,22632,埃提耶什，守护者的传说之杖,35633,5,90,60
99961,血月之秘杖,武器,治疗,2,10,17,双手武器,230,耐力+109；智力+110；精神+82,急速等级+91；法术强度+541,急速等级+84；法术强度+578,急速等级×0.9231；法术强度×1.0684,5,950,933,1.0322,0,,,0,227.19-419.96,2100,154.08,,,45886,冰核法杖,232,2,10,17,无,,61036,安东尼达斯法杖·紫,420603,5,70,70
99962,镇渊神杖,武器,治疗,2,10,17,双手武器,230,耐力+102；智力+117；精神+77,法术强度+543；暴击等级+95,法术强度+535；暴击等级+93,法术强度×0.9853；暴击等级×0.9789,5,1014,934,0.9893,0,,,0,226.41-417.56,2100,153.33,,,45457,无尽寒冬法杖,239,2,10,17,无,,61037,安东尼达斯法杖·红,420604,5,70,70
99963,裁断手杖,武器,治疗,2,10,17,双手武器,230,耐力+118；智力+118；精神+79,法术强度+543；急速等级+119,法术强度+499；急速等级+114,法术强度×0.9190；急速等级×0.9580,5,1049,977,0.9498,1,蓝色,,0,232.04-423.85,2100,156.16,,,45479,生命的缚誓者,238,2,10,17,无,,34337,辛多雷金杖,48030,4,164,70
99964,破天法杖,武器,敏捷输出,2,10,17,双手武器,230,敏捷+92；耐力+118,攻击强度+234；暴击等级+59；急速等级+78,攻击强度+229；暴击等级+63；急速等级+79,攻击强度×0.9786；暴击等级×1.0678；急速等级×1.0128,5,561,581,1.0000,2,红色,黄色,0,441.13-661.70,2400,229.76,,,40388,旅途的终结,226,2,10,17,无,,34182,大魔导师的洪流法杖,49132,4,154,70
99965,月刃法杖,武器,敏捷输出,2,10,17,双手武器,230,敏捷+93；耐力+106,攻击强度+180；暴击等级+75；护甲穿透等级+71,攻击强度+186；暴击等级+79；护甲穿透等级+71,攻击强度×1.0333；暴击等级×1.0533；护甲穿透等级×1.0000,5,679,525,1.0190,2,黄色,蓝色,0,437.03-656.36,2400,227.79,,,51797,诺达希尔的污染嫩枝,258,2,10,17,无,,34198,远古本能之柱,48290,4,154,70
99966,烈焰镇世手杖,武器,敏捷输出,2,10,17,双手武器,230,敏捷+86；耐力+129,攻击强度+201；暴击等级+72；命中等级+55,攻击强度+208；暴击等级+74；命中等级+50,攻击强度×1.0348；暴击等级×1.0278；命中等级×0.9091,5,552,543,1.0074,1,蓝色,,0,513.19-770.27,2800,229.19,,,46033,苦痛之地,232,2,10,17,无,,34987,野蛮角斗士的战斗法杖,47994,4,154,70
99967,安戈洛拳套,武器,敏捷输出,2,13,21,主手武器,230,敏捷+45；耐力+38,暴击等级+34；急速等级+33；攻击强度+83,暴击等级+33；急速等级+36；攻击强度+77,暴击等级×0.9706；急速等级×1.0909；攻击强度×0.9277,5,303,233,0.9828,1,红色,,0,365.78-549.48,2600,176.01,,,51801,普尤斯，抗争之拳,258,2,13,21,无,,34331,欺诈者之手,48028,4,164,70
99968,游侠将军利爪,武器,敏捷输出,2,13,21,主手武器,230,敏捷+31；耐力+50,攻击强度+89；护甲穿透等级+34；暴击等级+25,攻击强度+91；护甲穿透等级+37；暴击等级+27,攻击强度×1.0225；护甲穿透等级×1.0882；暴击等级×1.0800,5,247,229,1.0306,1,黄色,,0,184.31-343.35,1500,175.89,,,45494,狂乱之触,239,2,13,22,无,,34203,玛诺洛斯之握,48002,4,154,70
99969,青铜龙拳套,武器,敏捷输出,2,13,21,主手武器,230,敏捷+51；耐力+50,攻击强度+79；暴击等级+25；命中等级+33,攻击强度+86；暴击等级+26；命中等级+30,攻击强度×1.0886；暴击等级×1.0400；命中等级×0.9091,5,242,238,1.0210,2,蓝色,红色,0,366.53-549.80,2600,176.22,,,50315,七指之爪,232,2,13,21,无,,34346,复仇,48038,4,154,70
99970,霜裔之利爪,武器,敏捷输出,2,13,22,副手武器,230,敏捷+45；耐力+38,暴击等级+34；急速等级+33；攻击强度+83,暴击等级+33；急速等级+36；攻击强度+87,暴击等级×0.9706；急速等级×1.0909；攻击强度×1.0482,5,303,233,1.0258,2,红色,黄色,0,365.78-549.48,2600,176.01,,,51801,普尤斯，抗争之拳,258,2,13,21,无,,35037,野蛮角斗士的左拳套,49139,4,154,70
99971,冻结铁拳,武器,敏捷输出,2,13,22,副手武器,230,敏捷+47；耐力+38,护甲穿透等级+27；暴击等级+34；攻击强度+66,护甲穿透等级+28；暴击等级+32；攻击强度+66,护甲穿透等级×1.0370；暴击等级×0.9412；攻击强度×1.0000,5,245,212,0.9953,1,黄色,,0,366.02-549.48,2600,176.06,,,48712,碎脊之拳,245,2,13,21,无,,35076,野蛮角斗士的右拳刃,49145,4,154,70
99972,裂地拳套,武器,敏捷输出,2,13,22,副手武器,230,敏捷+51；耐力+50,攻击强度+79；暴击等级+25；命中等级+33,攻击强度+82；暴击等级+23；命中等级+33,攻击强度×1.0380；暴击等级×0.9200；命中等级×1.0000,5,242,238,1.0042,1,蓝色,,0,366.53-549.80,2600,176.22,,,50315,七指之爪,232,2,13,21,无,,33705,复仇角斗士的左拳刃,46967,4,146,70
99973,幽影镇世尖刺,武器,敏捷输出,2,15,21,主手武器,230,敏捷+51；耐力+38,暴击等级+29；攻击强度+77；急速等级+36,暴击等级+28；攻击强度+77；急速等级+39,暴击等级×0.9655；攻击强度×1.0000；急速等级×1.0833,5,236,231,1.0087,0,,,0,253.22-381.31,1800,176.26,,,50203,泣血,232,2,15,13,无,,30312,无尽之刃,41872,5,175,70
99974,精金破云匕首,武器,敏捷输出,2,15,21,主手武器,230,敏捷+51；耐力+32,暴击等级+35；护甲穿透等级+31；攻击强度+82,暴击等级+37；护甲穿透等级+29；攻击强度+84,暴击等级×1.0571；护甲穿透等级×0.9355；攻击强度×1.0244,5,236,231,1.0087,0,,,0,253.22-381.31,1800,176.26,,,47886,天罚,232,2,15,13,无,,17142,污染者碎片,29097,5,70,60
99975,纳克萨玛斯之短刃,武器,敏捷输出,2,15,21,主手武器,230,敏捷+53；耐力+39,命中等级+30；攻击强度+75；暴击等级+37,命中等级+29；攻击强度+80；暴击等级+38,命中等级×0.9667；攻击强度×1.0667；暴击等级×1.0270,5,211,234,1.0214,0,,,0,254.93-382.94,1800,177.19,,,49682,黑骑士的挽歌之刃,219,2,15,13,无,,34329,天启,48026,4,164,70
99976,天轨之尖刺,武器,法系输出,2,15,21,主手武器,230,耐力+38；智力+42,法术强度+541；急速等级+51；暴击等级+31,法术强度+508；急速等级+52；暴击等级+30,法术强度×0.9390；急速等级×1.0196；暴击等级×0.9677,5,716,703,0.9531,2,黄色,蓝色,0,87.52-278.29,1800,101.61,,,47874,夺日者信徒之刃,232,2,15,21,无,,34336,日灸,48031,4,164,70
99977,裁决者之刺刀,武器,法系输出,2,15,21,主手武器,230,耐力+36；智力+49,法术强度+548；暴击等级+38；命中等级+49,法术强度+510；暴击等级+36；命中等级+47,法术强度×0.9307；暴击等级×0.9474；命中等级×0.9592,5,870,720,0.9417,1,蓝色,,0,86.37-272.52,1800,99.69,,,51788,考达拉寒风匕首,251,2,15,21,无,,34165,卡雷苟斯之牙,49970,4,154,70
99978,霜裔之匕首,武器,法系输出,2,15,21,主手武器,230,耐力+37；智力+39；精神+38,急速等级+58；法术强度+538,急速等级+56；法术强度+541,急速等级×0.9655；法术强度×1.0056,5,679,710,1.0014,2,红色,黄色,0,93.85-285.73,1800,105.44,,,45332,风暴之刺,225,2,15,21,无,,34197,放血剃刀,49971,4,154,70
99979,黎明短刃,武器,治疗,2,15,21,主手武器,230,耐力+38；智力+50；精神+51,暴击等级+39；法术强度+538,暴击等级+36；法术强度+519,暴击等级×0.9231；法术强度×0.9647,5,685,716,0.9693,1,蓝色,,0,93.85-285.73,1800,105.44,,,45685,等离子薄片,225,2,15,21,无,,35058,野蛮角斗士的切割者,49141,4,154,70
99980,时空·刺刀,武器,治疗,2,15,21,主手武器,230,耐力+37；智力+39；精神+38,急速等级+58；法术强度+538,急速等级+59；法术强度+493,急速等级×1.0172；法术强度×0.9164,5,679,710,0.9380,1,黄色,,0,93.85-285.73,1800,105.44,,,45332,风暴之刺,225,2,15,21,无,,35102,野蛮角斗士的法术之刃,49147,4,154,70
99981,苍白·尖刺,武器,治疗,2,15,21,主手武器,230,耐力+38；智力+51,法术强度+541；每5秒法力回复+25；暴击等级+38,法术强度+527；每5秒法力回复+24；暴击等级+41,法术强度×0.9741；每5秒法力回复×0.9600；暴击等级×1.0789,5,706,693,0.9827,0,,,0,87.52-278.29,1800,101.61,,,50227,医用长针,232,2,15,21,无,,32471,埃辛诺斯碎片,45487,4,151,70
99982,仲裁者之匕首,武器,敏捷输出,2,15,22,副手武器,230,敏捷+43；耐力+39,急速等级+33；攻击强度+73；暴击等级+31,急速等级+36；攻击强度+71；暴击等级+32,急速等级×1.0909；攻击强度×0.9726；暴击等级×1.0323,5,224,219,1.0091,1,红色,,0,197.06-296.58,1400,176.30,,,45930,格斗者的靴中剑,232,2,15,13,无,,33754,复仇角斗士的军刺,47733,4,146,70
99983,卡拉赞匕首,武器,敏捷输出,2,15,22,副手武器,230,敏捷+51；耐力+32,暴击等级+35；护甲穿透等级+31；攻击强度+82,暴击等级+34；护甲穿透等级+30；攻击强度+78,暴击等级×0.9714；护甲穿透等级×0.9677；攻击强度×0.9512,5,236,231,0.9740,0,,,0,253.22-381.31,1800,176.26,,,47736,冰瀑匕首,232,2,15,13,无,,33763,复仇角斗士的法术之刃,46973,4,146,70
99984,卡拉赞之短刃,武器,敏捷输出,2,15,22,副手武器,230,敏捷+53；耐力+39,命中等级+30；攻击强度+75；暴击等级+37,命中等级+27；攻击强度+81；暴击等级+40,命中等级×0.9000；攻击强度×1.0800；暴击等级×1.0811,5,211,234,1.0256,1,蓝色,,0,254.93-382.94,1800,177.19,,,49682,黑骑士的挽歌之刃,219,2,15,13,无,,34894,锯刃,48888,4,146,70
99985,梦境断空飞斧,武器,敏捷输出,2,16,25,投掷武器,230,敏捷+37；耐力+32,攻击强度+53；暴击等级+25；急速等级+23,攻击强度+50；暴击等级+27；急速等级+23,攻击强度×0.9434；暴击等级×1.0800；急速等级×1.0000,5,174,170,0.9941,0,,,0,330.18-495.77,1800,229.43,,,50169,老爹的最新款飞刀,232,2,16,25,无,,34349,死亡飞刀,48035,4,154,70
99986,太古净世标枪,武器,敏捷输出,2,16,25,投掷武器,230,敏捷+37；耐力+32,攻击强度+53；暴击等级+25；急速等级+23,攻击强度+58；暴击等级+23；急速等级+23,攻击强度×1.0943；暴击等级×0.9200；急速等级×1.0000,5,174,170,1.0176,0,,,0,330.18-495.77,1800,229.43,,,50169,老爹的最新款飞刀,232,2,16,25,无,,35108,野蛮角斗士的战刃,38679,4,154,70
